Trace,Exp,Core_0_IPC,Filter
cassandra_phase0_core0,nopref_MTPS600,0.3414,1
cassandra_phase0_core0,spp_MTPS600,0.35825,1
cassandra_phase0_core0,bingo_MTPS600,0.3504,1
cassandra_phase0_core0,mlop_MTPS600,0.31505,1
cassandra_phase0_core0,pythia_MTPS600,0.36827,1
cassandra_phase0_core0,nopref_MTPS1200,0.3463,1
cassandra_phase0_core0,spp_MTPS1200,0.3655,1
cassandra_phase0_core0,bingo_MTPS1200,0.36007,1
cassandra_phase0_core0,mlop_MTPS1200,0.35875,1
cassandra_phase0_core0,pythia_MTPS1200,0.37577,1
cassandra_phase0_core0,nopref_MTPS4800,0.34883,1
cassandra_phase0_core0,spp_MTPS4800,0.36861,1
cassandra_phase0_core0,bingo_MTPS4800,0.36425,1
cassandra_phase0_core0,mlop_MTPS4800,0.37165,1
cassandra_phase0_core0,pythia_MTPS4800,0.37948,1
cassandra_phase0_core0,nopref_MTPS9600,0.34912,1
cassandra_phase0_core0,spp_MTPS9600,0.36901,1
cassandra_phase0_core0,bingo_MTPS9600,0.36448,1
cassandra_phase0_core0,mlop_MTPS9600,0.37232,1
cassandra_phase0_core0,pythia_MTPS9600,0.37982,1
cassandra_phase0_core1,nopref,0.32123,1
cassandra_phase0_core1,spp,0.33776,1
cassandra_phase0_core1,bingo,0.33595,1
cassandra_phase0_core1,mlop,0.33792,1
cassandra_phase0_core1,pythia,0.3476,1
cassandra_phase0_core1,nopref_MTPS150,0.27992,1
cassandra_phase0_core1,spp_MTPS150,0.26853,1
cassandra_phase0_core1,bingo_MTPS150,0.25633,1
cassandra_phase0_core1,mlop_MTPS150,0.13448,1
cassandra_phase0_core1,pythia_MTPS150,0.27781,1
cassandra_phase0_core1,nopref_MTPS300,0.30655,1
cassandra_phase0_core1,spp_MTPS300,0.31411,1
cassandra_phase0_core1,bingo_MTPS300,0.3041,1
cassandra_phase0_core1,mlop_MTPS300,0.22047,1
cassandra_phase0_core1,pythia_MTPS300,0.32298,1
cassandra_phase0_core1,nopref_MTPS600,0.31583,1
cassandra_phase0_core1,spp_MTPS600,0.33043,1
cassandra_phase0_core1,bingo_MTPS600,0.32527,1
cassandra_phase0_core1,mlop_MTPS600,0.29239,1
cassandra_phase0_core1,pythia_MTPS600,0.3398,1
cassandra_phase0_core1,nopref_MTPS1200,0.31977,1
cassandra_phase0_core1,spp_MTPS1200,0.33585,1
cassandra_phase0_core1,bingo_MTPS1200,0.33343,1
cassandra_phase0_core1,mlop_MTPS1200,0.3285,1
cassandra_phase0_core1,pythia_MTPS1200,0.34556,1
cassandra_phase0_core1,nopref_MTPS4800,0.32177,1
cassandra_phase0_core1,spp_MTPS4800,0.33841,1
cassandra_phase0_core1,bingo_MTPS4800,0.33672,1
cassandra_phase0_core1,mlop_MTPS4800,0.33973,1
cassandra_phase0_core1,pythia_MTPS4800,0.3484,1
cassandra_phase0_core1,nopref_MTPS9600,0.32202,1
cassandra_phase0_core1,spp_MTPS9600,0.33877,1
cassandra_phase0_core1,bingo_MTPS9600,0.33692,1
cassandra_phase0_core1,mlop_MTPS9600,0.34018,1
cassandra_phase0_core1,pythia_MTPS9600,0.34869,1
cassandra_phase0_core2,nopref,0.34451,1
cassandra_phase0_core2,spp,0.36201,1
cassandra_phase0_core2,bingo,0.35754,1
cassandra_phase0_core2,mlop,0.363,1
cassandra_phase0_core2,pythia,0.37263,1
cassandra_phase0_core2,nopref_MTPS150,0.2986,1
cassandra_phase0_core2,spp_MTPS150,0.28329,1
cassandra_phase0_core2,bingo_MTPS150,0.2701,1
cassandra_phase0_core2,mlop_MTPS150,0.13728,1
cassandra_phase0_core2,pythia_MTPS150,0.29645,1
cassandra_phase0_core2,nopref_MTPS300,0.32833,1
cassandra_phase0_core2,spp_MTPS300,0.33458,1
cassandra_phase0_core2,bingo_MTPS300,0.32223,1
cassandra_phase0_core2,mlop_MTPS300,0.23071,1
cassandra_phase0_core2,pythia_MTPS300,0.3457,1
cassandra_phase0_core2,nopref_MTPS600,0.33852,1
cassandra_phase0_core2,spp_MTPS600,0.35341,1
cassandra_phase0_core2,bingo_MTPS600,0.3453,1
cassandra_phase0_core2,mlop_MTPS600,0.31165,1
cassandra_phase0_core2,pythia_MTPS600,0.36411,1
cassandra_phase0_core2,nopref_MTPS1200,0.34286,1
cassandra_phase0_core2,spp_MTPS1200,0.35983,1
cassandra_phase0_core2,bingo_MTPS1200,0.35446,1
cassandra_phase0_core2,mlop_MTPS1200,0.35285,1
cassandra_phase0_core2,pythia_MTPS1200,0.37089,1
cassandra_phase0_core2,nopref_MTPS4800,0.34511,1
cassandra_phase0_core2,spp_MTPS4800,0.36268,1
cassandra_phase0_core2,bingo_MTPS4800,0.35843,1
cassandra_phase0_core2,mlop_MTPS4800,0.36503,1
cassandra_phase0_core2,pythia_MTPS4800,0.37352,1
cassandra_phase0_core2,nopref_MTPS9600,0.34536,1
cassandra_phase0_core2,spp_MTPS9600,0.36305,1
cassandra_phase0_core2,bingo_MTPS9600,0.35869,1
cassandra_phase0_core2,mlop_MTPS9600,0.36549,1
cassandra_phase0_core2,pythia_MTPS9600,0.37382,1
cassandra_phase0_core3,nopref,0.35176,1
cassandra_phase0_core3,spp,0.37141,1
cassandra_phase0_core3,bingo,0.36646,1
cassandra_phase0_core3,mlop,0.37239,1
cassandra_phase0_core3,pythia,0.38186,1
cassandra_phase0_core3,nopref_MTPS150,0.30413,1
cassandra_phase0_core3,spp_MTPS150,0.29009,1
cassandra_phase0_core3,bingo_MTPS150,0.27468,1
cassandra_phase0_core3,mlop_MTPS150,0.14011,1
cassandra_phase0_core3,pythia_MTPS150,0.30058,1
cassandra_phase0_core3,nopref_MTPS300,0.33502,1
cassandra_phase0_core3,spp_MTPS300,0.34224,1
cassandra_phase0_core3,bingo_MTPS300,0.32912,1
cassandra_phase0_core3,mlop_MTPS300,0.2346,1
cassandra_phase0_core3,pythia_MTPS300,0.35265,1
cassandra_phase0_core3,nopref_MTPS600,0.34577,1
cassandra_phase0_core3,spp_MTPS600,0.36228,1
cassandra_phase0_core3,bingo_MTPS600,0.35375,1
cassandra_phase0_core3,mlop_MTPS600,0.3183,1
cassandra_phase0_core3,pythia_MTPS600,0.3725,1
cassandra_phase0_core3,nopref_MTPS1200,0.35016,1
cassandra_phase0_core3,spp_MTPS1200,0.36882,1
cassandra_phase0_core3,bingo_MTPS1200,0.36351,1
cassandra_phase0_core3,mlop_MTPS1200,0.36137,1
cassandra_phase0_core3,pythia_MTPS1200,0.37952,1
cassandra_phase0_core3,nopref_MTPS4800,0.35239,1
cassandra_phase0_core3,spp_MTPS4800,0.37189,1
cassandra_phase0_core3,bingo_MTPS4800,0.36746,1
cassandra_phase0_core3,mlop_MTPS4800,0.37442,1
cassandra_phase0_core3,pythia_MTPS4800,0.3828,1
cassandra_phase0_core3,nopref_MTPS9600,0.35263,1
cassandra_phase0_core3,spp_MTPS9600,0.37228,1
cassandra_phase0_core3,bingo_MTPS9600,0.36767,1
cassandra_phase0_core3,mlop_MTPS9600,0.37501,1
cassandra_phase0_core3,pythia_MTPS9600,0.38314,1
cassandra_phase1_core0,nopref,0.33225,1
cassandra_phase1_core0,spp,0.34585,1
cassandra_phase1_core0,bingo,0.34669,1
cassandra_phase1_core0,mlop,0.34735,1
cassandra_phase1_core0,pythia,0.35482,1
cassandra_phase1_core0,nopref_MTPS150,0.2856,1
cassandra_phase1_core0,spp_MTPS150,0.27237,1
cassandra_phase1_core0,bingo_MTPS150,0.25951,1
cassandra_phase1_core0,mlop_MTPS150,0.13002,1
cassandra_phase1_core0,pythia_MTPS150,0.28137,1
cassandra_phase1_core0,nopref_MTPS300,0.31543,1
cassandra_phase1_core0,spp_MTPS300,0.3201,1
cassandra_phase1_core0,bingo_MTPS300,0.31082,1
cassandra_phase1_core0,mlop_MTPS300,0.2179,1
cassandra_phase1_core0,pythia_MTPS300,0.32839,1
cassandra_phase1_core0,nopref_MTPS600,0.32609,1
cassandra_phase1_core0,spp_MTPS600,0.33761,1
cassandra_phase1_core0,bingo_MTPS600,0.33423,1
cassandra_phase1_core0,mlop_MTPS600,0.29603,1
cassandra_phase1_core0,pythia_MTPS600,0.34598,1
cassandra_phase1_core0,nopref_MTPS1200,0.33054,1
cassandra_phase1_core0,spp_MTPS1200,0.34375,1
cassandra_phase1_core0,bingo_MTPS1200,0.34366,1
cassandra_phase1_core0,mlop_MTPS1200,0.33696,1
cassandra_phase1_core0,pythia_MTPS1200,0.35231,1
cassandra_phase1_core0,nopref_MTPS4800,0.33292,1
cassandra_phase1_core0,spp_MTPS4800,0.34667,1
cassandra_phase1_core0,bingo_MTPS4800,0.34761,1
cassandra_phase1_core0,mlop_MTPS4800,0.34947,1
cassandra_phase1_core0,pythia_MTPS4800,0.35577,1
cassandra_phase1_core0,nopref_MTPS9600,0.33319,1
cassandra_phase1_core0,spp_MTPS9600,0.34699,1
cassandra_phase1_core0,bingo_MTPS9600,0.34782,1
cassandra_phase1_core0,mlop_MTPS9600,0.34992,1
cassandra_phase1_core0,pythia_MTPS9600,0.35606,1
cassandra_phase1_core1,nopref,0.31996,1
cassandra_phase1_core1,spp,0.33784,1
cassandra_phase1_core1,bingo,0.33366,1
cassandra_phase1_core1,mlop,0.33914,1
cassandra_phase1_core1,pythia,0.3468,1
cassandra_phase1_core1,nopref_MTPS150,0.27732,1
cassandra_phase1_core1,spp_MTPS150,0.26674,1
cassandra_phase1_core1,bingo_MTPS150,0.25426,1
cassandra_phase1_core1,mlop_MTPS150,0.13437,1
cassandra_phase1_core1,pythia_MTPS150,0.27481,1
cassandra_phase1_core1,nopref_MTPS300,0.30476,1
cassandra_phase1_core1,spp_MTPS300,0.3128,1
cassandra_phase1_core1,bingo_MTPS300,0.30158,1
cassandra_phase1_core1,mlop_MTPS300,0.22156,1
cassandra_phase1_core1,pythia_MTPS300,0.32071,1
cassandra_phase1_core1,nopref_MTPS600,0.31442,1
cassandra_phase1_core1,spp_MTPS600,0.33006,1
cassandra_phase1_core1,bingo_MTPS600,0.32278,1
cassandra_phase1_core1,mlop_MTPS600,0.29499,1
cassandra_phase1_core1,pythia_MTPS600,0.33839,1
cassandra_phase1_core1,nopref_MTPS1200,0.31843,1
cassandra_phase1_core1,spp_MTPS1200,0.33579,1
cassandra_phase1_core1,bingo_MTPS1200,0.33106,1
cassandra_phase1_core1,mlop_MTPS1200,0.33044,1
cassandra_phase1_core1,pythia_MTPS1200,0.34462,1
cassandra_phase1_core1,nopref_MTPS4800,0.32051,1
cassandra_phase1_core1,spp_MTPS4800,0.33857,1
cassandra_phase1_core1,bingo_MTPS4800,0.33446,1
cassandra_phase1_core1,mlop_MTPS4800,0.341,1
cassandra_phase1_core1,pythia_MTPS4800,0.34758,1
cassandra_phase1_core1,nopref_MTPS9600,0.32072,1
cassandra_phase1_core1,spp_MTPS9600,0.33878,1
cassandra_phase1_core1,bingo_MTPS9600,0.3347,1
cassandra_phase1_core1,mlop_MTPS9600,0.34138,1
cassandra_phase1_core1,pythia_MTPS9600,0.34788,1
cassandra_phase1_core2,nopref,0.34036,1
cassandra_phase1_core2,spp,0.3608,1
cassandra_phase1_core2,bingo,0.35541,1
cassandra_phase1_core2,mlop,0.36271,1
cassandra_phase1_core2,pythia,0.37052,1
cassandra_phase1_core2,nopref_MTPS150,0.28866,1
cassandra_phase1_core2,spp_MTPS150,0.27779,1
cassandra_phase1_core2,bingo_MTPS150,0.26368,1
cassandra_phase1_core2,mlop_MTPS150,0.13758,1
cassandra_phase1_core2,pythia_MTPS150,0.28789,1
cassandra_phase1_core2,nopref_MTPS300,0.32105,1
cassandra_phase1_core2,spp_MTPS300,0.3305,1
cassandra_phase1_core2,bingo_MTPS300,0.31698,1
cassandra_phase1_core2,mlop_MTPS300,0.22979,1
cassandra_phase1_core2,pythia_MTPS300,0.33887,1
cassandra_phase1_core2,nopref_MTPS600,0.33316,1
cassandra_phase1_core2,spp_MTPS600,0.35092,1
cassandra_phase1_core2,bingo_MTPS600,0.34178,1
cassandra_phase1_core2,mlop_MTPS600,0.31089,1
cassandra_phase1_core2,pythia_MTPS600,0.35972,1
cassandra_phase1_core2,nopref_MTPS1200,0.33842,1
cassandra_phase1_core2,spp_MTPS1200,0.35822,1
cassandra_phase1_core2,bingo_MTPS1200,0.35212,1
cassandra_phase1_core2,mlop_MTPS1200,0.35207,1
cassandra_phase1_core2,pythia_MTPS1200,0.36773,1
cassandra_phase1_core2,nopref_MTPS4800,0.34111,1
cassandra_phase1_core2,spp_MTPS4800,0.36157,1
cassandra_phase1_core2,bingo_MTPS4800,0.35641,1
cassandra_phase1_core2,mlop_MTPS4800,0.36471,1
cassandra_phase1_core2,pythia_MTPS4800,0.37158,1
cassandra_phase1_core2,nopref_MTPS9600,0.34138,1
cassandra_phase1_core2,spp_MTPS9600,0.36191,1
cassandra_phase1_core2,bingo_MTPS9600,0.35667,1
cassandra_phase1_core2,mlop_MTPS9600,0.36522,1
cassandra_phase1_core2,pythia_MTPS9600,0.37194,1
cassandra_phase1_core3,nopref,0.33905,1
cassandra_phase1_core3,spp,0.35896,1
cassandra_phase1_core3,bingo,0.35305,1
cassandra_phase1_core3,mlop,0.36034,1
cassandra_phase1_core3,pythia,0.36815,1
cassandra_phase1_core3,nopref_MTPS150,0.2891,1
cassandra_phase1_core3,spp_MTPS150,0.27849,1
cassandra_phase1_core3,bingo_MTPS150,0.26498,1
cassandra_phase1_core3,mlop_MTPS150,0.13606,1
cassandra_phase1_core3,pythia_MTPS150,0.28712,1
cassandra_phase1_core3,nopref_MTPS300,0.32075,1
cassandra_phase1_core3,spp_MTPS300,0.33002,1
cassandra_phase1_core3,bingo_MTPS300,0.31665,1
cassandra_phase1_core3,mlop_MTPS300,0.22826,1
cassandra_phase1_core3,pythia_MTPS300,0.3382,1
cassandra_phase1_core3,nopref_MTPS600,0.33219,1
cassandra_phase1_core3,spp_MTPS600,0.34989,1
cassandra_phase1_core3,bingo_MTPS600,0.34024,1
cassandra_phase1_core3,mlop_MTPS600,0.30848,1
cassandra_phase1_core3,pythia_MTPS600,0.35845,1
cassandra_phase1_core3,nopref_MTPS1200,0.3372,1
cassandra_phase1_core3,spp_MTPS1200,0.35665,1
cassandra_phase1_core3,bingo_MTPS1200,0.34993,1
cassandra_phase1_core3,mlop_MTPS1200,0.34968,1
cassandra_phase1_core3,pythia_MTPS1200,0.36566,1
cassandra_phase1_core3,nopref_MTPS4800,0.33977,1
cassandra_phase1_core3,spp_MTPS4800,0.35969,1
cassandra_phase1_core3,bingo_MTPS4800,0.35401,1
cassandra_phase1_core3,mlop_MTPS4800,0.36247,1
cassandra_phase1_core3,pythia_MTPS4800,0.36911,1
cassandra_phase1_core3,nopref_MTPS9600,0.34008,1
cassandra_phase1_core3,spp_MTPS9600,0.36017,1
cassandra_phase1_core3,bingo_MTPS9600,0.35426,1
cassandra_phase1_core3,mlop_MTPS9600,0.36289,1
cassandra_phase1_core3,pythia_MTPS9600,0.36941,1
cassandra_phase2_core1,nopref,0.27532,1
cassandra_phase2_core1,spp,0.29046,1
cassandra_phase2_core1,bingo,0.28823,1
cassandra_phase2_core1,mlop,0.29248,1
cassandra_phase2_core1,pythia,0.29581,1
cassandra_phase2_core1,nopref_MTPS150,0.23724,1
cassandra_phase2_core1,spp_MTPS150,0.23147,1
cassandra_phase2_core1,bingo_MTPS150,0.21645,1
cassandra_phase2_core1,mlop_MTPS150,0.1383,1
cassandra_phase2_core1,pythia_MTPS150,0.23363,1
cassandra_phase2_core1,nopref_MTPS300,0.26165,1
cassandra_phase2_core1,spp_MTPS300,0.26814,1
cassandra_phase2_core1,bingo_MTPS300,0.25769,1
cassandra_phase2_core1,mlop_MTPS300,0.20902,1
cassandra_phase2_core1,pythia_MTPS300,0.27202,1
cassandra_phase2_core1,nopref_MTPS600,0.27048,1
cassandra_phase2_core1,spp_MTPS600,0.28313,1
cassandra_phase2_core1,bingo_MTPS600,0.27734,1
cassandra_phase2_core1,mlop_MTPS600,0.26198,1
cassandra_phase2_core1,pythia_MTPS600,0.28768,1
cassandra_phase2_core1,nopref_MTPS1200,0.27398,1
cassandra_phase2_core1,spp_MTPS1200,0.28862,1
cassandra_phase2_core1,bingo_MTPS1200,0.28561,1
cassandra_phase2_core1,mlop_MTPS1200,0.28589,1
cassandra_phase2_core1,pythia_MTPS1200,0.29376,1
cassandra_phase2_core1,nopref_MTPS4800,0.27597,1
cassandra_phase2_core1,spp_MTPS4800,0.29097,1
cassandra_phase2_core1,bingo_MTPS4800,0.28895,1
cassandra_phase2_core1,mlop_MTPS4800,0.2939,1
cassandra_phase2_core1,pythia_MTPS4800,0.29652,1
cassandra_phase2_core1,nopref_MTPS9600,0.2762,1
cassandra_phase2_core1,spp_MTPS9600,0.2913,1
cassandra_phase2_core1,bingo_MTPS9600,0.28913,1
cassandra_phase2_core1,mlop_MTPS9600,0.29409,1
cassandra_phase2_core1,pythia_MTPS9600,0.29673,1
cassandra_phase2_core2,nopref,0.29935,1
cassandra_phase2_core2,spp,0.31232,1
cassandra_phase2_core2,bingo,0.31249,1
cassandra_phase2_core2,mlop,0.31463,1
cassandra_phase2_core2,pythia,0.31978,1
cassandra_phase2_core2,nopref_MTPS150,0.26879,1
cassandra_phase2_core2,spp_MTPS150,0.26534,1
cassandra_phase2_core2,bingo_MTPS150,0.24654,1
cassandra_phase2_core2,mlop_MTPS150,0.15093,1
cassandra_phase2_core2,pythia_MTPS150,0.26915,1
cassandra_phase2_core2,nopref_MTPS300,0.28921,1
cassandra_phase2_core2,spp_MTPS300,0.2973,1
cassandra_phase2_core2,bingo_MTPS300,0.28658,1
cassandra_phase2_core2,mlop_MTPS300,0.22865,1
cassandra_phase2_core2,pythia_MTPS300,0.30299,1
cassandra_phase2_core2,nopref_MTPS600,0.2957,1
cassandra_phase2_core2,spp_MTPS600,0.30799,1
cassandra_phase2_core2,bingo_MTPS600,0.30406,1
cassandra_phase2_core2,mlop_MTPS600,0.28386,1
cassandra_phase2_core2,pythia_MTPS600,0.31481,1
cassandra_phase2_core2,nopref_MTPS1200,0.29837,1
cassandra_phase2_core2,spp_MTPS1200,0.31131,1
cassandra_phase2_core2,bingo_MTPS1200,0.31062,1
cassandra_phase2_core2,mlop_MTPS1200,0.30859,1
cassandra_phase2_core2,pythia_MTPS1200,0.31859,1
cassandra_phase2_core2,nopref_MTPS4800,0.29971,1
cassandra_phase2_core2,spp_MTPS4800,0.31293,1
cassandra_phase2_core2,bingo_MTPS4800,0.31297,1
cassandra_phase2_core2,mlop_MTPS4800,0.31576,1
cassandra_phase2_core2,pythia_MTPS4800,0.32025,1
cassandra_phase2_core2,nopref_MTPS9600,0.29986,1
cassandra_phase2_core2,spp_MTPS9600,0.31304,1
cassandra_phase2_core2,bingo_MTPS9600,0.31311,1
cassandra_phase2_core2,mlop_MTPS9600,0.31604,1
cassandra_phase2_core2,pythia_MTPS9600,0.32043,1
cassandra_phase2_core3,nopref,0.3082,1
cassandra_phase2_core3,spp,0.32719,1
cassandra_phase2_core3,bingo,0.32538,1
cassandra_phase2_core3,mlop,0.32917,1
cassandra_phase2_core3,pythia,0.33421,1
cassandra_phase2_core3,nopref_MTPS150,0.27367,1
cassandra_phase2_core3,spp_MTPS150,0.2711,1
cassandra_phase2_core3,bingo_MTPS150,0.24784,1
cassandra_phase2_core3,mlop_MTPS150,0.15416,1
cassandra_phase2_core3,pythia_MTPS150,0.27367,1
cassandra_phase2_core3,nopref_MTPS300,0.29605,1
cassandra_phase2_core3,spp_MTPS300,0.30843,1
cassandra_phase2_core3,bingo_MTPS300,0.29404,1
cassandra_phase2_core3,mlop_MTPS300,0.2359,1
cassandra_phase2_core3,pythia_MTPS300,0.31325,1
cassandra_phase2_core3,nopref_MTPS600,0.30366,1
cassandra_phase2_core3,spp_MTPS600,0.32195,1
cassandra_phase2_core3,bingo_MTPS600,0.31535,1
cassandra_phase2_core3,mlop_MTPS600,0.29586,1
cassandra_phase2_core3,pythia_MTPS600,0.32823,1
cassandra_phase2_core3,nopref_MTPS1200,0.30698,1
cassandra_phase2_core3,spp_MTPS1200,0.32589,1
cassandra_phase2_core3,bingo_MTPS1200,0.32313,1
cassandra_phase2_core3,mlop_MTPS1200,0.3227,1
cassandra_phase2_core3,pythia_MTPS1200,0.33282,1
cassandra_phase2_core3,nopref_MTPS4800,0.30865,1
cassandra_phase2_core3,spp_MTPS4800,0.32772,1
cassandra_phase2_core3,bingo_MTPS4800,0.32598,1
cassandra_phase2_core3,mlop_MTPS4800,0.33056,1
cassandra_phase2_core3,pythia_MTPS4800,0.33478,1
cassandra_phase2_core3,nopref_MTPS9600,0.3088,1
cassandra_phase2_core3,spp_MTPS9600,0.32787,1
cassandra_phase2_core3,bingo_MTPS9600,0.32616,1
cassandra_phase2_core3,mlop_MTPS9600,0.33086,1
cassandra_phase2_core3,pythia_MTPS9600,0.33499,1
cassandra_phase3_core1,nopref,0.28008,1
cassandra_phase3_core1,spp,0.29196,1
cassandra_phase3_core1,bingo,0.29234,1
cassandra_phase3_core1,mlop,0.29375,1
cassandra_phase3_core1,pythia,0.29792,1
cassandra_phase3_core1,nopref_MTPS150,0.24905,1
cassandra_phase3_core1,spp_MTPS150,0.24421,1
cassandra_phase3_core1,bingo_MTPS150,0.22945,1
cassandra_phase3_core1,mlop_MTPS150,0.14712,1
cassandra_phase3_core1,pythia_MTPS150,0.24853,1
cassandra_phase3_core1,nopref_MTPS300,0.26894,1
cassandra_phase3_core1,spp_MTPS300,0.27556,1
cassandra_phase3_core1,bingo_MTPS300,0.26707,1
cassandra_phase3_core1,mlop_MTPS300,0.21733,1
cassandra_phase3_core1,pythia_MTPS300,0.28074,1
cassandra_phase3_core1,nopref_MTPS600,0.27603,1
cassandra_phase3_core1,spp_MTPS600,0.28691,1
cassandra_phase3_core1,bingo_MTPS600,0.28404,1
cassandra_phase3_core1,mlop_MTPS600,0.2664,1
cassandra_phase3_core1,pythia_MTPS600,0.29256,1
cassandra_phase3_core1,nopref_MTPS1200,0.27899,1
cassandra_phase3_core1,spp_MTPS1200,0.29066,1
cassandra_phase3_core1,bingo_MTPS1200,0.29042,1
cassandra_phase3_core1,mlop_MTPS1200,0.28816,1
cassandra_phase3_core1,pythia_MTPS1200,0.29653,1
cassandra_phase3_core1,nopref_MTPS4800,0.2805,1
cassandra_phase3_core1,spp_MTPS4800,0.29243,1
cassandra_phase3_core1,bingo_MTPS4800,0.29295,1
cassandra_phase3_core1,mlop_MTPS4800,0.29492,1
cassandra_phase3_core1,pythia_MTPS4800,0.29841,1
cassandra_phase3_core1,nopref_MTPS9600,0.28066,1
cassandra_phase3_core1,spp_MTPS9600,0.29265,1
cassandra_phase3_core1,bingo_MTPS9600,0.29308,1
cassandra_phase3_core1,mlop_MTPS9600,0.29519,1
cassandra_phase3_core1,pythia_MTPS9600,0.2986,1
cassandra_phase3_core3,nopref,0.29807,1
cassandra_phase3_core3,spp,0.30449,1
cassandra_phase3_core3,bingo,0.30863,1
cassandra_phase3_core3,mlop,0.30621,1
cassandra_phase3_core3,pythia,0.31065,1
cassandra_phase3_core3,nopref_MTPS150,0.26465,1
cassandra_phase3_core3,spp_MTPS150,0.25595,1
cassandra_phase3_core3,bingo_MTPS150,0.23423,1
cassandra_phase3_core3,mlop_MTPS150,0.14794,1
cassandra_phase3_core3,pythia_MTPS150,0.26032,1
cassandra_phase3_core3,nopref_MTPS300,0.28613,1
cassandra_phase3_core3,spp_MTPS300,0.2878,1
cassandra_phase3_core3,bingo_MTPS300,0.27797,1
cassandra_phase3_core3,mlop_MTPS300,0.22152,1
cassandra_phase3_core3,pythia_MTPS300,0.29363,1
cassandra_phase3_core3,nopref_MTPS600,0.2938,1
cassandra_phase3_core3,spp_MTPS600,0.29887,1
cassandra_phase3_core3,bingo_MTPS600,0.29819,1
cassandra_phase3_core3,mlop_MTPS600,0.27501,1
cassandra_phase3_core3,pythia_MTPS600,0.30498,1
cassandra_phase3_core3,nopref_MTPS1200,0.29693,1
cassandra_phase3_core3,spp_MTPS1200,0.30301,1
cassandra_phase3_core3,bingo_MTPS1200,0.30618,1
cassandra_phase3_core3,mlop_MTPS1200,0.29983,1
cassandra_phase3_core3,pythia_MTPS1200,0.30917,1
cassandra_phase3_core3,nopref_MTPS4800,0.29848,1
cassandra_phase3_core3,spp_MTPS4800,0.30493,1
cassandra_phase3_core3,bingo_MTPS4800,0.30932,1
cassandra_phase3_core3,mlop_MTPS4800,0.30745,1
cassandra_phase3_core3,pythia_MTPS4800,0.31125,1
cassandra_phase3_core3,nopref_MTPS9600,0.29866,1
cassandra_phase3_core3,spp_MTPS9600,0.30519,1
cassandra_phase3_core3,bingo_MTPS9600,0.30947,1
cassandra_phase3_core3,mlop_MTPS9600,0.30777,1
cassandra_phase3_core3,pythia_MTPS9600,0.31142,1
cassandra_phase4_core0,nopref,0.28548,1
cassandra_phase4_core0,spp,0.29159,1
cassandra_phase4_core0,bingo,0.29547,1
cassandra_phase4_core0,mlop,0.2935,1
cassandra_phase4_core0,pythia,0.29748,1
cassandra_phase4_core0,nopref_MTPS150,0.24973,1
cassandra_phase4_core0,spp_MTPS150,0.24073,1
cassandra_phase4_core0,bingo_MTPS150,0.22638,1
cassandra_phase4_core0,mlop_MTPS150,0.131,1
cassandra_phase4_core0,pythia_MTPS150,0.24318,1
cassandra_phase4_core0,nopref_MTPS300,0.27265,1
cassandra_phase4_core0,spp_MTPS300,0.27427,1
cassandra_phase4_core0,bingo_MTPS300,0.26754,1
cassandra_phase4_core0,mlop_MTPS300,0.20512,1
cassandra_phase4_core0,pythia_MTPS300,0.27882,1
cassandra_phase4_core0,nopref_MTPS600,0.28091,1
cassandra_phase4_core0,spp_MTPS600,0.28593,1
cassandra_phase4_core0,bingo_MTPS600,0.28605,1
cassandra_phase4_core0,mlop_MTPS600,0.26017,1
cassandra_phase4_core0,pythia_MTPS600,0.29123,1
cassandra_phase4_core0,nopref_MTPS1200,0.28427,1
cassandra_phase4_core0,spp_MTPS1200,0.29008,1
cassandra_phase4_core0,bingo_MTPS1200,0.29327,1
cassandra_phase4_core0,mlop_MTPS1200,0.28668,1
cassandra_phase4_core0,pythia_MTPS1200,0.29577,1
cassandra_phase4_core0,nopref_MTPS4800,0.28594,1
cassandra_phase4_core0,spp_MTPS4800,0.29215,1
cassandra_phase4_core0,bingo_MTPS4800,0.29617,1
cassandra_phase4_core0,mlop_MTPS4800,0.29492,1
cassandra_phase4_core0,pythia_MTPS4800,0.2981,1
cassandra_phase4_core0,nopref_MTPS9600,0.28612,1
cassandra_phase4_core0,spp_MTPS9600,0.29241,1
cassandra_phase4_core0,bingo_MTPS9600,0.29632,1
cassandra_phase4_core0,mlop_MTPS9600,0.2952,1
cassandra_phase4_core0,pythia_MTPS9600,0.29832,1
cassandra_phase4_core2,nopref,0.31829,1
cassandra_phase4_core2,spp,0.3324,1
cassandra_phase4_core2,bingo,0.32946,1
cassandra_phase4_core2,mlop,0.33441,1
cassandra_phase4_core2,pythia,0.33992,1
cassandra_phase4_core2,nopref_MTPS150,0.27629,1
cassandra_phase4_core2,spp_MTPS150,0.26872,1
cassandra_phase4_core2,bingo_MTPS150,0.25029,1
cassandra_phase4_core2,mlop_MTPS150,0.14285,1
cassandra_phase4_core2,pythia_MTPS150,0.2709,1
cassandra_phase4_core2,nopref_MTPS300,0.30353,1
cassandra_phase4_core2,spp_MTPS300,0.31011,1
cassandra_phase4_core2,bingo_MTPS300,0.29739,1
cassandra_phase4_core2,mlop_MTPS300,0.22684,1
cassandra_phase4_core2,pythia_MTPS300,0.31472,1
cassandra_phase4_core2,nopref_MTPS600,0.31306,1
cassandra_phase4_core2,spp_MTPS600,0.32531,1
